"Vestal Grove 2003"
2003-08-02
"Vestal Grove"




"FQA DB Region:","Chicago Region USACE"
"FQA DB Publication Year:",2014
"FQA DB Description:","Herman, B., Sliwinski, R. and S. Whitaker. 2014. Chicago Region FQA (Floristic Quality Assessment) Calculator. U.S. Army Corps of Engineers, Chicago, IL. [Version 1.16.14]"

Practitioner:,Stephen
Latitude:,
Longitude:,
"Weather Notes:",
"Duration Notes:",
"Community Type Notes:",
"Other Notes:",
Private/Public:,Private

"Conservatism-Based Metrics:"
"Total Mean C:",3.9
"Native Mean C:",4.2
"Total FQI:",33.3
"Native FQI:",34.4
"Cover-weighted FQI:",34.2
"Cover-weighted Native FQI:",35.2
"Adjusted FQI:",40.2
"% C value 0:",9.6
"% C value 1-3:",32.9
"% C value 4-6:",42.5
"% C value 7-10:",15.1

"Species Richness:"
"Total Species:",73
"Native Species:",67,91.8%
"Non-native Species:",6,8.2%

"Species Wetness:"
"Mean Wetness:",0.6
"Native Mean Wetness:",0.6

"Duration Metrics:"
Annual:,4,5.5%
Perennial:,66,90.4%
Biennial:,3,4.1%
"Native Annual:",4,5.5%
"Native Perennial:",62,84.9%
"Native Biennial:",1,1.4%

"Physiognomic Relative Importance Values:"
Physiognomy,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Native forb",154,1304,211,65.9,138.5
"Non-native shrub",10,218,13.7,11,12.4
"Native grass",13,137,17.8,6.9,12.4
"Native shrub",12,111,16.4,5.6,11
"Non-native forb",8,49,11,2.5,6.8
"Native sedge",6,90,8.2,4.5,6.4
"Native vine",7,40,9.6,2,5.8
"Native tree",6,24,8.2,1.2,4.7
"Non-native tree",2,6,2.7,0.3,1.5

"Species Relative Importance Values:"
Species,Family,Acronym,Nativity,C,W,Physiognomy,Duration,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Smilax ecirrhata",Smilacaceae,SMIECI,native,5,2,forb,perennial,1,5,0.5,0.3,0.4
"Cornus racemosa",Cornaceae,CORRAC,native,1,0,shrub,perennial,1,3,0.5,0.2,0.4
"Fraxinus pennsylvanica; fraxinus pennsylvanica subintegerrima",Oleaceae,FRAPEN,native,1,-1,tree,perennial,1,5,0.5,0.3,0.4
"Dasistoma macrophylla; seymeria macrophylla",Scrophulariaceae,DASMAC,native,8,1,forb,perennial,1,5,0.5,0.3,0.4
"Monarda fistulosa",Lamiaceae,MONFIS,native,4,1,forb,perennial,1,5,0.5,0.3,0.4
"Aquilegia canadensis",Ranunculaceae,AQUCAN,native,6,1,forb,perennial,1,5,0.5,0.3,0.4
"Carya ovata",Juglandaceae,CAROVT,native,5,1,tree,perennial,1,3,0.5,0.2,0.4
"Menispermum canadense",Menispermaceae,MENCAN,native,6,0,vine,perennial,1,2,0.5,0.1,0.3
"Daucus carota",Apiaceae,DAUCAR,non-native,0,2,forb,biennial,1,2,0.5,0.1,0.3
"Nabalus albus; prenanthes alba",Asteraceae,NABALB,native,5,1,forb,perennial,1,1,0.5,0.1,0.3
"Elymus hystrix; hystrix patula",Poaceae,ELYHYS,native,5,1,grass,perennial,1,2,0.5,0.1,0.3
"Solidago flexicaulis",Asteraceae,SOLFLE,native,7,1,forb,perennial,1,2,0.5,0.1,0.3
"Carex cephalophora",Cyperaceae,CXCEPH,native,3,1,sedge,perennial,1,2,0.5,0.1,0.3
"Bidens frondosa",Asteraceae,BIDFRO,native,1,-1,forb,annual,1,1,0.5,0.1,0.3
"Hedeoma pulegioides",Lamiaceae,HEDPUL,native,3,2,forb,annual,1,2,0.5,0.1,0.3
"Helianthus maximilianii",Asteraceae,HELMAX,non-native,0,2,forb,perennial,1,1,0.5,0.1,0.3
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,native,3,1,forb,perennial,1,2,0.5,0.1,0.3
"Allium burdickii ; allium tricoccum burdickii",Liliaceae,ALLBUR,native,6,2,forb,perennial,1,2,0.5,0.1,0.3
"Anemone virginiana",Ranunculaceae,ANEVIR,native,5,1,forb,perennial,1,1,0.5,0.1,0.3
"Eurybia macrophylla; aster macrophyllus",Asteraceae,ASTMAC,native,8,1,forb,perennial,1,1,0.5,0.1,0.3

"Quadrat Level Metrics:"
Quadrat,"Species Richness","Native Species Richness","Total Mean C","Native Mean C","Total FQI","Native FQI","Cover-weighted FQI","Cover-weighted Native FQI","Adjusted FQI","Mean Wetness","Mean Native Wetness",Latitude,Longitude
4,10,9,4.5,5,14.2,15,12.6,12.9,47.4,0.6,0.7,n/a,n/a
5,15,15,4.7,4.7,18.2,18.2,16.7,16.7,47,0.1,0.1,n/a,n/a
6,13,13,4.2,4.2,15.1,15.1,14.1,14.1,42,0.4,0.4,n/a,n/a
7,8,7,3.4,3.9,9.6,10.3,11,10.3,36.5,0.1,0.1,n/a,n/a
8,10,9,3.7,4.1,11.7,12.3,5.7,11.7,38.9,0.6,0.7,n/a,n/a
9,17,16,3.8,4,15.7,16,10.7,15.2,38.8,0.5,0.5,n/a,n/a
10,12,10,2.4,2.9,8.3,9.2,3.1,6,26.5,0.3,0.4,n/a,n/a
11,16,13,3,3.7,12,13.3,8.4,9,33.4,0.3,0.2,n/a,n/a
12,17,16,3.9,4.2,16.1,16.8,18.6,20.4,40.7,0.6,0.7,n/a,n/a
15,14,14,4,4,15,15,13.5,13.5,40,0.3,0.3,n/a,n/a
16,18,16,3.2,3.6,13.6,14.4,20.8,20.4,33.9,0.6,0.5,n/a,n/a
20,12,11,3.6,3.9,12.5,12.9,12.8,14.3,37.3,0.5,0.5,n/a,n/a
21,12,11,3.3,3.6,11.4,11.9,10.7,14.6,34.5,0.8,0.9,n/a,n/a
22,20,18,3.6,4,16.1,17,16.5,16.5,37.9,0.8,0.8,n/a,n/a
23,24,20,3.3,3.9,16.2,17.4,15.7,16.5,35.6,0.7,0.6,n/a,n/a
Average,14.5,13.2,3.6,4,13.7,14.3,12.7,14.1,38,0.5,0.5,n/a,n/a
"Standard Deviation",4.1,3.6,0.6,0.5,2.7,2.6,4.6,3.8,5.1,0.2,0.2,n/a,n/a

"Quadrat 4 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,8,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Elymus hystrix; hystrix patula",Poaceae,ELYHYS,2,native,5,1,grass,perennial,"eastern bottle-brush grass; bottlebrush grass"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,8,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Leersia virginica",Poaceae,LEEVIR,3,native,7,-1,grass,perennial,"white grass"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,30,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rhamnus cathartica",Rhamnaceae,RHACAT,8,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Silene stellata",Caryophyllaceae,SILSTE,4,native,6,2,forb,perennial,"starry campion"
"Solidago altissima",Asteraceae,SOLALT,30,native,1,1,forb,perennial,"tall goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,5,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Zizia aurea",Apiaceae,ZIZAUR,20,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 5 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,20,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Arisaema dracontium",Araceae,ARIDRA,1,native,7,-1,forb,perennial,"greendragon; green dragon"
"Camassia scilloides",Liliaceae,CAMSCI,5,native,6,0,forb,perennial,"atlantic camas; wild hyacinth"
"Cinna arundinacea",Poaceae,CINARU,2,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Cryptotaenia canadensis",Apiaceae,CRYCAN,50,native,2,0,forb,perennial,"canadian honewort; honewort"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,5,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Helianthus hirsutus",Asteraceae,HELHIR,5,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Leersia virginica",Poaceae,LEEVIR,30,native,7,-1,grass,perennial,"white grass"
"Penstemon digitalis",Scrophulariaceae,PENDIG,5,native,4,0,forb,perennial,"foxglove beardtongue; foxglove beard tongue"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,15,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,15,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Silene stellata",Caryophyllaceae,SILSTE,6,native,6,2,forb,perennial,"starry campion"
"Solidago altissima",Asteraceae,SOLALT,15,native,1,1,forb,perennial,"tall goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,3,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Zizia aurea",Apiaceae,ZIZAUR,40,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 6 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Cinna arundinacea",Poaceae,CINARU,5,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,5,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Helianthus hirsutus",Asteraceae,HELHIR,5,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Penstemon digitalis",Scrophulariaceae,PENDIG,5,native,4,0,forb,perennial,"foxglove beardtongue; foxglove beard tongue"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,5,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,40,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rubus idaeus ssp. strigosus; rubus idaeus strigosus",Rosaceae,RUBIDAS,5,native,3,1,shrub,perennial,"common red raspberry; red raspberry"
"Rubus occidentalis",Rosaceae,RUBOCC,20,native,2,2,shrub,perennial,"black raspberry"
"Solidago altissima",Asteraceae,SOLALT,20,native,1,1,forb,perennial,"tall goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,3,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Thalictrum dioicum",Ranunculaceae,THADIO,5,native,7,1,forb,perennial,"early meadow-rue; early meadow rue"
"Toxicodendron radicans; rhus radicans",Anacardiaceae,RHURAD,1,native,2,0,vine,perennial,"eastern poison-ivy; poison ivy"
"Zizia aurea",Apiaceae,ZIZAUR,10,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 7 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Alliaria petiolata",Brassicaceae,ALLPET,1,non-native,0,0,forb,biennial,"garlic-mustard; garlic mustard"
"Geranium maculatum",Geraniaceae,GERMAC,8,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Geum canadense",Rosaceae,GEUCAN,3,native,1,0,forb,perennial,"white avens; wood avens"
"Impatiens capensis",Balsaminaceae,IMPCAP,5,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Leersia virginica",Poaceae,LEEVIR,25,native,7,-1,grass,perennial,"white grass"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,40,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,1,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Solidago ulmifolia",Asteraceae,SOLULM,10,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"

"Quadrat 8 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,10,native,4,-1,forb,perennial,jack-in-the-pulpit
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,5,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,3,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Geranium maculatum",Geraniaceae,GERMAC,15,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Helianthus hirsutus",Asteraceae,HELHIR,1,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,2,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,2,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,5,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Rhamnus cathartica",Rhamnaceae,RHACAT,50,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Solidago ulmifolia",Asteraceae,SOLULM,1,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"

"Quadrat 9 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium burdickii ; allium tricoccum burdickii",Liliaceae,ALLBUR,2,native,6,2,forb,perennial,"burdicks leek"
"Allium canadense",Liliaceae,ALLCAN,15,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,5,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Arisaema dracontium",Araceae,ARIDRA,8,native,7,-1,forb,perennial,"greendragon; green dragon"
"Arisaema triphyllum",Araceae,ARITRI,3,native,4,-1,forb,perennial,jack-in-the-pulpit
"Carex blanda",Cyperaceae,CXBLAN,5,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Geranium maculatum",Geraniaceae,GERMAC,5,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Helenium autumnale",Asteraceae,HELAUT,8,native,5,-1,forb,perennial,"fall sneezeweed; sneezeweed"
"Impatiens capensis",Balsaminaceae,IMPCAP,10,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,1,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,5,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rhamnus cathartica",Rhamnaceae,RHACAT,40,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus occidentalis",Rosaceae,RUBOCC,5,native,2,2,shrub,perennial,"black raspberry"
"Solidago altissima",Asteraceae,SOLALT,3,native,1,1,forb,perennial,"tall goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,3,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,2,native,8,2,forb,perennial,"shorts aster; shorts aster"
"Viola pubescens",Violaceae,VIOPUB,8,native,5,1,forb,perennial,"downy yellow violet; yellow violet"

"Quadrat 10 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Alliaria petiolata",Brassicaceae,ALLPET,15,non-native,0,0,forb,biennial,"garlic-mustard; garlic mustard"
"Arisaema triphyllum",Araceae,ARITRI,1,native,4,-1,forb,perennial,jack-in-the-pulpit
"Geranium maculatum",Geraniaceae,GERMAC,2,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Geum canadense",Rosaceae,GEUCAN,1,native,1,0,forb,perennial,"white avens; wood avens"
"Impatiens capensis",Balsaminaceae,IMPCAP,1,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,20,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Prunus virginiana",Rosaceae,PRUVIR,3,native,3,1,shrub,perennial,"choke cherry"
"Rhamnus cathartica",Rhamnaceae,RHACAT,50,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus occidentalis",Rosaceae,RUBOCC,5,native,2,2,shrub,perennial,"black raspberry"
"Solidago altissima",Asteraceae,SOLALT,25,native,1,1,forb,perennial,"tall goldenrod"
"Solidago flexicaulis",Asteraceae,SOLFLE,2,native,7,1,forb,perennial,"zigzag goldenrod; broad-leaved goldenrod"
"Toxicodendron radicans; rhus radicans",Anacardiaceae,RHURAD,1,native,2,0,vine,perennial,"eastern poison-ivy; poison ivy"

"Quadrat 11 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Alliaria petiolata",Brassicaceae,ALLPET,5,non-native,0,0,forb,biennial,"garlic-mustard; garlic mustard"
"Arisaema triphyllum",Araceae,ARITRI,1,native,4,-1,forb,perennial,jack-in-the-pulpit
"Carya ovata",Juglandaceae,CAROVT,3,native,5,1,tree,perennial,"shag-bark hickory; shagbark hickory"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,3,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Geranium maculatum",Geraniaceae,GERMAC,1,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Impatiens capensis",Balsaminaceae,IMPCAP,2,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Leersia virginica",Poaceae,LEEVIR,3,native,7,-1,grass,perennial,"white grass"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,1,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Malus toringa; malus sieboldii",Rosaceae,MALSIE,1,non-native,0,2,tree,perennial,"japanese crab apple; japanese crab"
"Nabalus albus; prenanthes alba",Asteraceae,NABALB,1,native,5,1,forb,perennial,"white rattlesnake-root; lions foot"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,15,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,1,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Rhamnus cathartica",Rhamnaceae,RHACAT,5,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Solidago altissima",Asteraceae,SOLALT,15,native,1,1,forb,perennial,"tall goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,3,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Viola sororia",Violaceae,VIOSOR,1,native,3,0,forb,perennial,"hooded blue violet; common blue violet"

"Quadrat 12 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Andropogon gerardii",Poaceae,ANDGER,10,native,5,0,grass,perennial,"big bluestem; big bluestem grass"
"Arisaema triphyllum",Araceae,ARITRI,8,native,4,-1,forb,perennial,jack-in-the-pulpit
"Carex pensylvanica",Cyperaceae,CXPENS,40,native,5,2,sedge,perennial,"pennsylvania sedge; common oak sedge"
"Cirsium altissimum",Asteraceae,CIRALT,30,native,6,2,forb,biennial,"tall thistle"
"Fragaria virginiana",Rosaceae,FRAVIR,1,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
