"Vestal Grove All 2011"
2015-08-02
"Vestal Grove"




"FQA DB Region:","Chicago Region USACE"
"FQA DB Publication Year:",2014
"FQA DB Description:","Herman, B., Sliwinski, R. and S. Whitaker. 2014. Chicago Region FQA (Floristic Quality Assessment) Calculator. U.S. Army Corps of Engineers, Chicago, IL. [Version 1.16.14]"

Practitioner:,Stephen
Latitude:,
Longitude:,
"Weather Notes:",
"Duration Notes:",
"Community Type Notes:",
"Other Notes:",
Private/Public:,Private

"Conservatism-Based Metrics:"
"Total Mean C:",4.4
"Native Mean C:",4.6
"Total FQI:",42.7
"Native FQI:",43.6
"Cover-weighted FQI:",49.4
"Cover-weighted Native FQI:",48.4
"Adjusted FQI:",45
"% C value 0:",7.4
"% C value 1-3:",22.3
"% C value 4-6:",50
"% C value 7-10:",20.2

"Species Richness:"
"Total Species:",94
"Native Species:",90,95.7%
"Non-native Species:",4,4.3%

"Species Wetness:"
"Mean Wetness:",0.4
"Native Mean Wetness:",0.4

"Duration Metrics:"
Annual:,9,9.6%
Perennial:,82,87.2%
Biennial:,3,3.2%
"Native Annual:",9,9.6%
"Native Perennial:",79,84%
"Native Biennial:",2,2.1%

"Physiognomic Relative Importance Values:"
Physiognomy,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Native forb",241,3105,256.4,85.5,171
"Native grass",18,157,19.1,4.3,11.7
"Native vine",12,218,12.8,6,9.4
"Non-native shrub",7,30,7.4,0.8,4.1
"Native sedge",5,52,5.3,1.4,3.4
"Native shrub",4,30,4.3,0.8,2.6
"Native tree",3,30,3.2,0.8,2
"Non-native forb",3,3,3.2,0.1,1.7
"Non-native tree",1,5,1.1,0.1,0.6

"Species Relative Importance Values:"
Species,Family,Acronym,Nativity,C,W,Physiognomy,Duration,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Quadrat 5 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,8,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,5,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Bidens frondosa",Asteraceae,BIDFRO,1,native,1,-1,forb,annual,"devils-pitchfork; common beggars ticks"
"Camassia scilloides",Liliaceae,CAMSCI,10,native,6,0,forb,perennial,"atlantic camas; wild hyacinth"
"Floerkea proserpinacoides",Limnanthaceae,FLOPRO,5,native,8,-1,forb,annual,"false mermaidweed; false mermaid"
"Helianthus strumosus",Asteraceae,HELSTR,15,native,5,2,forb,perennial,"pale-leaf woodland sunflower; pale-leaved sunflower"
"Impatiens capensis",Balsaminaceae,IMPCAP,1,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Leersia virginica",Poaceae,LEEVIR,15,native,7,-1,grass,perennial,"white grass"
"Penstemon calycosus",Scrophulariaceae,PENCAL,5,native,7,1,forb,perennial,"long-sepal beardtongue; smooth beard tongue"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,2,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,5,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,20,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rudbeckia subtomentosa",Asteraceae,RUDSUB,5,native,9,1,forb,perennial,"sweet coneflower; sweet black-eyed susan"
"Silene stellata",Caryophyllaceae,SILSTE,10,native,6,2,forb,perennial,"starry campion"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,3,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Zizia aurea",Apiaceae,ZIZAUR,80,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 6 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,15,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,1,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,20,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Helianthus strumosus",Asteraceae,HELSTR,75,native,5,2,forb,perennial,"pale-leaf woodland sunflower; pale-leaved sunflower"
"Leersia virginica",Poaceae,LEEVIR,1,native,7,-1,grass,perennial,"white grass"
"Penstemon calycosus",Scrophulariaceae,PENCAL,2,native,7,1,forb,perennial,"long-sepal beardtongue; smooth beard tongue"
"Rudbeckia subtomentosa",Asteraceae,RUDSUB,20,native,9,1,forb,perennial,"sweet coneflower; sweet black-eyed susan"
"Solidago altissima",Asteraceae,SOLALT,20,native,1,1,forb,perennial,"tall goldenrod"
"Thalictrum revolutum",Ranunculaceae,THAREV,20,native,6,0,forb,perennial,"waxy-leaf meadow-rue; waxy meadow rue"
"Zizia aurea",Apiaceae,ZIZAUR,20,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 7 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Floerkea proserpinacoides",Limnanthaceae,FLOPRO,15,native,8,-1,forb,annual,"false mermaidweed; false mermaid"
"Fragaria virginiana",Rosaceae,FRAVIR,5,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Geranium maculatum",Geraniaceae,GERMAC,20,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Helianthus strumosus",Asteraceae,HELSTR,60,native,5,2,forb,perennial,"pale-leaf woodland sunflower; pale-leaved sunflower"
"Impatiens capensis",Balsaminaceae,IMPCAP,10,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Leersia virginica",Poaceae,LEEVIR,5,native,7,-1,grass,perennial,"white grass"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,10,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,5,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,20,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rhamnus cathartica",Rhamnaceae,RHACAT,5,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rudbeckia subtomentosa",Asteraceae,RUDSUB,8,native,9,1,forb,perennial,"sweet coneflower; sweet black-eyed susan"
"Smilax ecirrhata",Smilacaceae,SMIECI,2,native,5,2,forb,perennial,"upright carrion flower"
"Solidago altissima",Asteraceae,SOLALT,20,native,1,1,forb,perennial,"tall goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,20,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,10,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"

"Quadrat 8 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,5,native,4,-1,forb,perennial,jack-in-the-pulpit
"Camassia scilloides",Liliaceae,CAMSCI,3,native,6,0,forb,perennial,"atlantic camas; wild hyacinth"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,1,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,15,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Geranium maculatum",Geraniaceae,GERMAC,2,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Helianthus strumosus",Asteraceae,HELSTR,95,native,5,2,forb,perennial,"pale-leaf woodland sunflower; pale-leaved sunflower"
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,3,native,3,1,forb,perennial,"feathery false solomons-seal; feathery false solomons seal"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,1,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Polemonium reptans",Polemoniaceae,POLREP,2,native,5,0,forb,perennial,"greek-valerian; jacobs ladder"
"Polygonatum biflorum var. commutatum; polygonatum canaliculatum",Liliaceae,POLBIF,4,native,3,1,forb,perennial,"king solomons-seal; smooth solomons seal"
"Smilax ecirrhata",Smilacaceae,SMIECI,15,native,5,2,forb,perennial,"upright carrion flower"
"Solidago ulmifolia",Asteraceae,SOLULM,25,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Thalictrum dioicum",Ranunculaceae,THADIO,20,native,7,1,forb,perennial,"early meadow-rue; early meadow rue"
"Trillium recurvatum",Liliaceae,TRIREC,5,native,5,1,forb,perennial,"bloody-butcher; red trillium"
"Uvularia grandiflora",Cohchicaceae,UVUGRA,1,native,7,2,forb,perennial,"yellow bellwort; bellwort"

"Quadrat 9 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,15,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,50,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Arisaema dracontium",Araceae,ARIDRA,10,native,7,-1,forb,perennial,"greendragon; green dragon"
"Arisaema triphyllum",Araceae,ARITRI,5,native,4,-1,forb,perennial,jack-in-the-pulpit
"Cardamine concatenata; dentaria laciniata",Brassicaceae,CARCON,5,native,5,1,forb,perennial,"cut-leaf toothwort; toothwort"
"Carya ovata",Juglandaceae,CAROVT,5,native,5,1,tree,perennial,"shag-bark hickory; shagbark hickory"
"Cirsium altissimum",Asteraceae,CIRALT,1,native,6,2,forb,biennial,"tall thistle"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,5,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Fragaria virginiana",Rosaceae,FRAVIR,2,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Helianthus strumosus",Asteraceae,HELSTR,15,native,5,2,forb,perennial,"pale-leaf woodland sunflower; pale-leaved sunflower"
"Leersia virginica",Poaceae,LEEVIR,3,native,7,-1,grass,perennial,"white grass"
"Lithospermum latifolium",Boraginaceae,LITLAT,10,native,9,2,forb,perennial,"american gromwell; broad-leaved puccoon"
"Muhlenbergia mexicana",Poaceae,MUHMEX,3,native,5,-1,grass,perennial,"mexican muhly; leafy satin grass"
"Penstemon calycosus",Scrophulariaceae,PENCAL,3,native,7,1,forb,perennial,"long-sepal beardtongue; smooth beard tongue"
"Polygonatum biflorum var. commutatum; polygonatum canaliculatum",Liliaceae,POLBIF,15,native,3,1,forb,perennial,"king solomons-seal; smooth solomons seal"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,5,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
