"Vestal Grove All 1989"
2015-08-02
"Vestal Grove"




"FQA DB Region:","Chicago Region USACE"
"FQA DB Publication Year:",2014
"FQA DB Description:","Herman, B., Sliwinski, R. and S. Whitaker. 2014. Chicago Region FQA (Floristic Quality Assessment) Calculator. U.S. Army Corps of Engineers, Chicago, IL. [Version 1.16.14]"

Practitioner:,Stephen
Latitude:,
Longitude:,
"Weather Notes:",
"Duration Notes:",
"Community Type Notes:",
"Other Notes:",
Private/Public:,Private

"Conservatism-Based Metrics:"
"Total Mean C:",3.5
"Native Mean C:",4
"Total FQI:",34.5
"Native FQI:",37.1
"Cover-weighted FQI:",33.5
"Cover-weighted Native FQI:",35.2
"Adjusted FQI:",37.7
"% C value 0:",18.6
"% C value 1-3:",25.8
"% C value 4-6:",42.3
"% C value 7-10:",13.4

"Species Richness:"
"Total Species:",97
"Native Species:",86,88.7%
"Non-native Species:",11,11.3%

"Species Wetness:"
"Mean Wetness:",0.5
"Native Mean Wetness:",0.5

"Duration Metrics:"
Annual:,8,8.2%
Perennial:,83,85.6%
Biennial:,6,6.2%
"Native Annual:",8,8.2%
"Native Perennial:",75,77.3%
"Native Biennial:",3,3.1%

"Physiognomic Relative Importance Values:"
Physiognomy,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Native forb",210,1251,216.5,59.4,138
"Native grass",40,238,41.2,11.3,26.3
"Non-native shrub",18,278,18.6,13.2,15.9
"Native shrub",20,185,20.6,8.8,14.7
"Non-native forb",16,72,16.5,3.4,10
"Native vine",9,25,9.3,1.2,5.3
"Non-native vine",7,14,7.2,0.7,4
"Native tree",5,25,5.2,1.2,3.2
"Native sedge",4,15,4.1,0.7,2.4
"Native rush",1,2,1,0.1,0.6
"Non-native grass",1,2,1,0.1,0.6

"Species Relative Importance Values:"
Species,Family,Acronym,Nativity,C,W,Physiognomy,Duration,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Physostegia virginiana",Lamiaceae,PHYVIR,native,6,-1,forb,perennial,1,4,0.3,0.2,0.3
"Carex normalis",Cyperaceae,CXNORM,native,5,-1,sedge,perennial,1,5,0.3,0.2,0.3
"Pilea pumila",Urticaceae,PILPUM,native,5,-1,forb,annual,1,4,0.3,0.2,0.3
"Poa compressa",Poaceae,POACOM,non-native,0,1,grass,perennial,1,2,0.3,0.1,0.2
"Elymus villosus",Poaceae,ELYVIL,native,5,1,grass,perennial,1,2,0.3,0.1,0.2
"Quercus coccinea",Fagaceae,QUECOC,native,4,2,tree,perennial,1,1,0.3,0,0.2
"Juncus tenuis",Juncaceae,JUNTEN,native,0,0,rush,perennial,1,2,0.3,0.1,0.2
"Taenidia integerrima",Apiaceae,TAEINT,native,9,2,forb,perennial,1,1,0.3,0,0.2
"Solanum americanum",Solanaceae,SOLAME,native,0,1,forb,annual,1,1,0.3,0,0.2
"Oxypolis rigidior",Apiaceae,OXYRIG,native,7,-2,forb,perennial,1,1,0.3,0,0.2
"Daucus carota",Apiaceae,DAUCAR,non-native,0,2,forb,biennial,1,2,0.3,0.1,0.2
"Leersia virginica",Poaceae,LEEVIR,native,7,-1,grass,perennial,1,1,0.3,0,0.2
"Lonicera tatarica",Caprifoliaceae,LONTAT,non-native,0,1,shrub,perennial,1,2,0.3,0.1,0.2
"Carex tenera",Cyperaceae,CXTENE,native,8,-1,sedge,perennial,1,2,0.3,0.1,0.2
"Alliaria petiolata",Brassicaceae,ALLPET,non-native,0,0,forb,biennial,1,1,0.3,0,0.2
"Toxicodendron radicans; rhus radicans",Anacardiaceae,RHURAD,native,2,0,vine,perennial,1,1,0.3,0,0.2
"Solidago flexicaulis",Asteraceae,SOLFLE,native,7,1,forb,perennial,1,1,0.3,0,0.2
"Prunus virginiana",Rosaceae,PRUVIR,native,3,1,shrub,perennial,1,1,0.3,0,0.2
"Glyceria striata",Poaceae,GLYSTR,native,4,-2,grass,perennial,1,1,0.3,0,0.2
"Symphyotrichum pilosum; aster pilosus",Asteraceae,ASTPIL,native,0,1,forb,perennial,1,1,0.3,0,0.2
"Parthenium integrifolium",Asteraceae,PARINT,native,8,2,forb,perennial,1,2,0.3,0.1,0.2
"Agrostis perennans",Poaceae,AGRPER,native,3,0,grass,perennial,1,2,0.3,0.1,0.2
"Lysimachia ciliata",Primulaceae,LYSCIL,native,4,-1,forb,perennial,1,2,0.3,0.1,0.2
"Lycopus americanus",Lamiaceae,LYCAME,native,5,-2,forb,perennial,1,1,0.3,0,0.2
"Crataegus mollis",Rosaceae,CRAMOL,native,2,0,tree,perennial,1,2,0.3,0.1,0.2
"Eryngium yuccifolium",Apiaceae,ERYYUC,native,9,0,forb,perennial,1,2,0.3,0.1,0.2

"Quadrat Level Metrics:"
Quadrat,"Species Richness","Native Species Richness","Total Mean C","Native Mean C","Total FQI","Native FQI","Cover-weighted FQI","Cover-weighted Native FQI","Adjusted FQI","Mean Wetness","Mean Native Wetness",Latitude,Longitude
4,15,15,4.3,4.3,16.7,16.7,16.7,16.7,43,0.7,0.7,n/a,n/a
5,18,18,3.9,3.9,16.5,16.5,19.1,19.1,39,0.2,0.2,n/a,n/a
6,22,21,3.6,3.8,16.9,17.4,16.9,17,37.1,0.3,0.3,n/a,n/a
7,14,12,3,3.5,11.2,12.1,10.9,11.1,32.4,0.5,0.7,n/a,n/a
8,17,15,3.9,4.4,16.1,17,6.2,19,41.3,0.5,0.5,n/a,n/a
9,15,12,3.1,3.8,12,13.2,10.5,11.1,34,0.1,0.2,n/a,n/a
10,14,11,3.4,4.3,12.7,14.3,9.4,13.6,38.1,0.4,0.6,n/a,n/a
11,17,14,2.5,3,10.3,11.2,11.5,12,27.2,0.6,0.7,n/a,n/a
12,27,24,3.4,3.8,17.7,18.6,13,13.2,35.8,0.3,0.4,n/a,n/a
13,28,26,4,4.3,21.2,21.9,15.3,15.8,41.4,0.6,0.6,n/a,n/a
14,21,18,3.9,4.6,17.9,19.5,15.6,18.2,42.6,0.5,0.6,n/a,n/a
15,22,19,4,4.6,18.8,20.1,24.9,23.5,42.7,0.5,0.5,n/a,n/a
16,6,4,2.7,4,6.6,8,7.3,9,32.7,0.5,0.8,n/a,n/a
17,8,7,2.8,3.1,7.9,8.2,5.4,5.8,29,0.5,0.6,n/a,n/a
19,6,4,2,3,4.9,6,1,5.4,24.5,0.5,0.5,n/a,n/a
20,19,15,1.8,2.3,7.8,8.9,5.7,8.5,20.4,0.8,0.9,n/a,n/a
21,24,22,3.9,4.3,19.1,20.2,18.1,18.3,41.2,0.8,1,n/a,n/a
22,11,9,2.1,2.6,7,7.8,9,9.9,23.5,0.8,0.9,n/a,n/a
23,27,23,2.9,3.3,15.1,15.8,17.7,17.7,30.5,0.7,0.6,n/a,n/a
Average,17.4,15.2,3.2,3.7,13.5,14.4,12.3,13.9,34.5,0.5,0.6,n/a,n/a
"Standard Deviation",6.6,6.3,0.7,0.7,4.8,4.8,5.8,4.8,6.9,0.2,0.2,n/a,n/a

"Quadrat 4 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,1,native,4,-1,forb,perennial,jack-in-the-pulpit
"Elymus hystrix; hystrix patula",Poaceae,ELYHYS,3,native,5,1,grass,perennial,"eastern bottle-brush grass; bottlebrush grass"
"Elymus villosus",Poaceae,ELYVIL,2,native,5,1,grass,perennial,"hairy wild rye; silky wild rye"
"Elymus virginicus",Poaceae,ELYVIR,15,native,4,-1,grass,perennial,"virginia wild rye"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,30,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Geum canadense",Rosaceae,GEUCAN,5,native,1,0,forb,perennial,"white avens; wood avens"
"Helianthus hirsutus",Asteraceae,HELHIR,8,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,3,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,20,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Silene stellata",Caryophyllaceae,SILSTE,2,native,6,2,forb,perennial,"starry campion"
"Solidago altissima",Asteraceae,SOLALT,20,native,1,1,forb,perennial,"tall goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,5,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Sphenopholis intermedia",Poaceae,SPHINT,1,native,4,0,grass,perennial,"slender wedgescale; slender wedge grass"
"Symphyotrichum drummondii ; aster sagittifolius drummondii",Asteraceae,ASTSAGD,4,native,2,2,forb,perennial,"drummonds aster; drummonds aster"
"Zizia aurea",Apiaceae,ZIZAUR,1,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 5 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Agrostis perennans",Poaceae,AGRPER,2,native,3,0,grass,perennial,"upland bent; thin grass"
"Cinna arundinacea",Poaceae,CINARU,50,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Cornus racemosa",Cornaceae,CORRAC,1,native,1,0,shrub,perennial,"gray dogwood"
"Elymus virginicus",Poaceae,ELYVIR,4,native,4,-1,grass,perennial,"virginia wild rye"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,25,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Geum canadense",Rosaceae,GEUCAN,10,native,1,0,forb,perennial,"white avens; wood avens"
"Helianthus hirsutus",Asteraceae,HELHIR,20,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Heracleum maximum",Apiaceae,HERMAX,2,native,5,-1,forb,perennial,"american cow-parsnip; cow parsnip"
"Leersia virginica",Poaceae,LEEVIR,1,native,7,-1,grass,perennial,"white grass"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,1,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Penstemon digitalis",Scrophulariaceae,PENDIG,15,native,4,0,forb,perennial,"foxglove beardtongue; foxglove beard tongue"
"Rudbeckia triloba",Asteraceae,RUDTRI,4,native,3,1,forb,annual,"brown-eyed-susan; brown-eyed susan"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,1,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Silene stellata",Caryophyllaceae,SILSTE,2,native,6,2,forb,perennial,"starry campion"
"Solidago altissima",Asteraceae,SOLALT,5,native,1,1,forb,perennial,"tall goldenrod"
"Sphenopholis intermedia",Poaceae,SPHINT,60,native,4,0,grass,perennial,"slender wedgescale; slender wedge grass"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,1,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Zizia aurea",Apiaceae,ZIZAUR,1,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 6 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,12,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Arisaema triphyllum",Araceae,ARITRI,3,native,4,-1,forb,perennial,jack-in-the-pulpit
"Bromus pubescens",Poaceae,BROPUB,5,native,5,1,grass,perennial,"hairy woodland brome; woodland brome"
"Carex blanda",Cyperaceae,CXBLAN,4,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Cinna arundinacea",Poaceae,CINARU,15,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,2,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Festuca subverticillata; festuca obtusa",Poaceae,FESOBT,1,native,5,1,grass,perennial,"nodding fescue"
"Geum canadense",Rosaceae,GEUCAN,10,native,1,0,forb,perennial,"white avens; wood avens"
"Glyceria striata",Poaceae,GLYSTR,1,native,4,-2,grass,perennial,"fowl manna grass"
"Helianthus hirsutus",Asteraceae,HELHIR,20,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Heracleum maximum",Apiaceae,HERMAX,1,native,5,-1,forb,perennial,"american cow-parsnip; cow parsnip"
"Monarda fistulosa",Lamiaceae,MONFIS,2,native,4,1,forb,perennial,"oswego-tea; wild bergamot"
"Pilea pumila",Urticaceae,PILPUM,4,native,5,-1,forb,annual,"canadian clearweed; clearweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,4,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,8,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rhamnus cathartica",Rhamnaceae,RHACAT,4,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus idaeus ssp. strigosus; rubus idaeus strigosus",Rosaceae,RUBIDAS,8,native,3,1,shrub,perennial,"common red raspberry; red raspberry"
"Rubus occidentalis",Rosaceae,RUBOCC,5,native,2,2,shrub,perennial,"black raspberry"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,3,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Solidago altissima",Asteraceae,SOLALT,10,native,1,1,forb,perennial,"tall goldenrod"
"Sphenopholis intermedia",Poaceae,SPHINT,1,native,4,0,grass,perennial,"slender wedgescale; slender wedge grass"
"Zizia aurea",Apiaceae,ZIZAUR,1,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 7 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Bromus pubescens",Poaceae,BROPUB,1,native,5,1,grass,perennial,"hairy woodland brome; woodland brome"
"Cinna arundinacea",Poaceae,CINARU,3,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Elymus virginicus",Poaceae,ELYVIR,2,native,4,-1,grass,perennial,"virginia wild rye"
"Festuca subverticillata; festuca obtusa",Poaceae,FESOBT,5,native,5,1,grass,perennial,"nodding fescue"
"Fragaria virginiana",Rosaceae,FRAVIR,4,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Frangula alnus; rhamnus frangula",Rhamnaceae,FRAALN,2,non-native,0,-1,shrub,perennial,"glossy false buckthorn; glossy buckthorn"
"Geranium maculatum",Geraniaceae,GERMAC,4,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Geum canadense",Rosaceae,GEUCAN,15,native,1,0,forb,perennial,"white avens; wood avens"
"Hackelia virginiana",Boraginaceae,HACVIR,10,native,0,1,forb,biennial,"beggars-lice; stickseed"
"Nabalus albus; prenanthes alba",Asteraceae,NABALB,1,native,5,1,forb,perennial,"white rattlesnake-root; lions foot"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,3,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Rhamnus cathartica",Rhamnaceae,RHACAT,12,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,75,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,1,native,8,2,forb,perennial,"shorts aster; shorts aster"

"Quadrat 8 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Aquilegia canadensis",Ranunculaceae,AQUCAN,1,native,6,1,forb,perennial,"red columbine; wild columbine"
"Arisaema triphyllum",Araceae,ARITRI,1,native,4,-1,forb,perennial,jack-in-the-pulpit
"Cinna arundinacea",Poaceae,CINARU,5,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Cirsium arvense",Asteraceae,CIRARV,1,non-native,0,1,forb,perennial,"canadian thistle; field thistle"
"Elymus virginicus",Poaceae,ELYVIR,1,native,4,-1,grass,perennial,"virginia wild rye"
"Geranium maculatum",Geraniaceae,GERMAC,3,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,5,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,2,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Rhamnus cathartica",Rhamnaceae,RHACAT,75,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,3,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Senecio hieraciifolius; erechtites hieracifolia",Asteraceae,EREHIE,1,native,2,0,forb,annual,"american burnweed; fireweed"
"Smilax ecirrhata",Smilacaceae,SMIECI,1,native,5,2,forb,perennial,"upright carrion flower"
"Solidago caesia",Asteraceae,SOLCAE,3,native,7,1,forb,perennial,"wreath goldenrod; blue-stemmed goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,3,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,4,native,8,2,forb,perennial,"shorts aster; shorts aster"
"Trillium recurvatum",Liliaceae,TRIREC,1,native,5,1,forb,perennial,"bloody-butcher; red trillium"
"Vitis riparia",Vitaceae,VITRIP,1,native,2,-1,vine,perennial,"river-bank grape; riverbank grape"

"Quadrat 9 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
