"Vestal Grove All 1988"
2015-08-02
"Vestal Grove"




"FQA DB Region:","Chicago Region USACE"
"FQA DB Publication Year:",2014
"FQA DB Description:","Herman, B., Sliwinski, R. and S. Whitaker. 2014. Chicago Region FQA (Floristic Quality Assessment) Calculator. U.S. Army Corps of Engineers, Chicago, IL. [Version 1.16.14]"

Practitioner:,Stephen
Latitude:,
Longitude:,
"Weather Notes:",
"Duration Notes:",
"Community Type Notes:",
"Other Notes:",
Private/Public:,Private

"Conservatism-Based Metrics:"
"Total Mean C:",3.9
"Native Mean C:",4.3
"Total FQI:",42
"Native FQI:",43.9
"Cover-weighted FQI:",40.9
"Cover-weighted Native FQI:",42.8
"Adjusted FQI:",40.7
"% C value 0:",15.5
"% C value 1-3:",27.6
"% C value 4-6:",39.7
"% C value 7-10:",17.2

"Species Richness:"
"Total Species:",116
"Native Species:",104,89.7%
"Non-native Species:",12,10.3%

"Species Wetness:"
"Mean Wetness:",0.4
"Native Mean Wetness:",0.4

"Duration Metrics:"
Annual:,13,11.2%
Perennial:,98,84.5%
Biennial:,5,4.3%
"Native Annual:",13,11.2%
"Native Perennial:",88,75.9%
"Native Biennial:",3,2.6%

"Physiognomic Relative Importance Values:"
Physiognomy,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Native forb",249,1481,214.7,61.2,138
"Native shrub",36,329,31,13.6,22.3
"Native grass",31,178,26.7,7.4,17.1
"Non-native shrub",24,231,20.7,9.5,15.1
"Non-native forb",20,64,17.2,2.6,9.9
"Native tree",13,23,11.2,1,6.1
"Native vine",11,35,9.5,1.4,5.5
"Native sedge",8,44,6.9,1.8,4.4
"Non-native vine",7,32,6,1.3,3.7
"Non-native grass",1,2,0.9,0.1,0.5

"Species Relative Importance Values:"
Species,Family,Acronym,Nativity,C,W,Physiognomy,Duration,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Monarda fistulosa",Lamiaceae,MONFIS,native,4,1,forb,perennial,5,27,1.3,1.1,1.2
"Vitis riparia",Vitaceae,VITRIP,native,2,-1,vine,perennial,6,22,1.5,0.9,1.2
"Persicaria punctata; polygonum punctatum",Polygonaceae,PERPUN,native,6,-2,forb,annual,6,16,1.5,0.7,1.1
"Bidens frondosa",Asteraceae,BIDFRO,native,1,-1,forb,annual,6,10,1.5,0.4,1
"Crataegus mollis",Rosaceae,CRAMOL,native,2,0,tree,perennial,5,14,1.3,0.6,1
"Taraxacum officinale",Asteraceae,TAROFF,non-native,0,1,forb,perennial,6,13,1.5,0.5,1
"Senecio hieraciifolius; erechtites hieracifolia",Asteraceae,EREHIE,native,2,0,forb,annual,4,16,1,0.7,0.9
"Elymus hystrix; hystrix patula",Poaceae,ELYHYS,native,5,1,grass,perennial,4,20,1,0.8,0.9
"Solanum americanum",Solanaceae,SOLAME,native,0,1,forb,annual,5,8,1.3,0.3,0.8
"Thalictrum dasycarpum; thalictrum dasycarpum hypoglaucum",Ranunculaceae,THADAS,native,5,-1,forb,perennial,4,11,1,0.5,0.8
"Nabalus albus; prenanthes alba",Asteraceae,NABALB,native,5,1,forb,perennial,4,7,1,0.3,0.7
"Rudbeckia triloba",Asteraceae,RUDTRI,native,3,1,forb,annual,1,25,0.3,1,0.7
"Penstemon digitalis",Scrophulariaceae,PENDIG,native,4,0,forb,perennial,3,14,0.8,0.6,0.7
"Rudbeckia subtomentosa",Asteraceae,RUDSUB,native,9,1,forb,perennial,3,8,0.8,0.3,0.6
"Campanulastrum americanum; campanula americana",Campanulaceae,CAMAME,native,3,0,forb,annual,3,9,0.8,0.4,0.6
"Allium cernuum",Liliaceae,ALLCER,native,7,1,forb,perennial,1,20,0.3,0.8,0.6
"Lycopus americanus",Lamiaceae,LYCAME,native,5,-2,forb,perennial,2,17,0.5,0.7,0.6
"Prunella vulgaris ssp. lanceolata; prunella vulgaris lanceolata",Lamiaceae,PRUVULL,native,0,0,forb,perennial,3,8,0.8,0.3,0.6
"Silene stellata",Caryophyllaceae,SILSTE,native,6,2,forb,perennial,3,8,0.8,0.3,0.6
"Symphyotrichum drummondii ; aster sagittifolius drummondii",Asteraceae,ASTSAGD,native,2,2,forb,perennial,4,6,1,0.2,0.6
"Erigeron annuus",Asteraceae,ERIANN,native,0,1,forb,biennial,3,10,0.8,0.4,0.6
"Sorghastrum nutans",Poaceae,SORNUT,native,5,1,grass,perennial,1,15,0.3,0.6,0.5
"Heracleum maximum",Apiaceae,HERMAX,native,5,-1,forb,perennial,2,11,0.5,0.5,0.5
"Packera paupercula; senecio pauperculus",Asteraceae,PACPAU,native,6,0,forb,perennial,1,15,0.3,0.6,0.5
"Hackelia virginiana",Boraginaceae,HACVIR,native,0,1,forb,biennial,2,12,0.5,0.5,0.5
"Geranium maculatum",Geraniaceae,GERMAC,native,4,1,forb,perennial,2,11,0.5,0.5,0.5
"Cirsium vulgare",Asteraceae,CIRVUL,non-native,0,1,forb,biennial,2,4,0.5,0.2,0.4
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,native,2,0,forb,perennial,2,5,0.5,0.2,0.4
"Bromus pubescens",Poaceae,BROPUB,native,5,1,grass,perennial,2,8,0.5,0.3,0.4
"Eurybia macrophylla; aster macrophyllus",Asteraceae,ASTMAC,native,8,1,forb,perennial,1,10,0.3,0.4,0.4
"Euthamia graminifolia; solidago graminifolia; solidago graminifolia nuttallii",Asteraceae,EUTGRA,native,4,-1,forb,perennial,2,5,0.5,0.2,0.4
"Eutrochium maculatum; eupatorium maculatum",Asteraceae,EUPMAC,native,4,-2,forb,perennial,1,10,0.3,0.4,0.4
"Cryptotaenia canadensis",Apiaceae,CRYCAN,native,2,0,forb,perennial,2,4,0.5,0.2,0.4
"Quercus coccinea",Fagaceae,QUECOC,native,4,2,tree,perennial,2,2,0.5,0.1,0.3
"Solidago juncea",Asteraceae,SOLJUN,native,5,2,forb,perennial,1,6,0.3,0.2,0.3
"Stachys tenuifolia; stachys tenuifolia hispida",Lamiaceae,STATEN,native,5,-2,forb,perennial,1,4,0.3,0.2,0.3
"Hieracium caespitosum",Asteraceae,HIECAE,non-native,0,2,forb,perennial,1,8,0.3,0.3,0.3
"Ribes americanum",Grossulariaceae,RIBAME,native,7,-1,shrub,perennial,1,4,0.3,0.2,0.3
"Toxicodendron radicans; rhus radicans",Anacardiaceae,RHURAD,native,2,0,vine,perennial,2,2,0.5,0.1,0.3
"Lonicera tatarica",Caprifoliaceae,LONTAT,non-native,0,1,shrub,perennial,1,5,0.3,0.2,0.3
"Carex cephaloidea",Cyperaceae,CXCEPI,native,9,1,sedge,perennial,1,5,0.3,0.2,0.3
"Carex cephalophora",Cyperaceae,CXCEPH,native,3,1,sedge,perennial,1,8,0.3,0.3,0.3
"Bromus kalmii",Poaceae,BROKAL,native,10,0,grass,perennial,2,2,0.5,0.1,0.3
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,native,4,-1,forb,perennial,1,4,0.3,0.2,0.3
"Eryngium yuccifolium",Apiaceae,ERYYUC,native,9,0,forb,perennial,2,3,0.5,0.1,0.3
"Parthenium integrifolium",Asteraceae,PARINT,native,8,2,forb,perennial,1,5,0.3,0.2,0.3
"Prunus serotina",Rosaceae,PRUSER,native,1,1,tree,perennial,2,3,0.5,0.1,0.3
"Viola sororia",Violaceae,VIOSOR,native,3,0,forb,perennial,2,2,0.5,0.1,0.3
"Amphicarpaea bracteata",Fabaceae,AMPBRA,native,4,0,vine,annual,1,8,0.3,0.3,0.3
"Ratibida pinnata",Asteraceae,RATPIN,native,4,2,forb,perennial,2,3,0.5,0.1,0.3
"Solidago flexicaulis",Asteraceae,SOLFLE,native,7,1,forb,perennial,1,5,0.3,0.2,0.3
"Symphyotrichum pilosum; aster pilosus",Asteraceae,ASTPIL,native,0,1,forb,perennial,1,1,0.3,0,0.2
"Solidago caesia",Asteraceae,SOLCAE,native,7,1,forb,perennial,1,2,0.3,0.1,0.2
"Agalinis tenuifolia",Scrophulariaceae,AGATEN,native,7,-1,forb,annual,1,1,0.3,0,0.2
"Pycnanthemum virginianum",Lamiaceae,PYCVIR,native,5,-1,forb,perennial,1,3,0.3,0.1,0.2
"Rosa palustris",Rosaceae,ROSPAL,native,7,-2,shrub,perennial,1,3,0.3,0.1,0.2
"Poa pratensis",Poaceae,POAPRA,non-native,0,0,grass,perennial,1,2,0.3,0.1,0.2
"Pilea pumila",Urticaceae,PILPUM,native,5,-1,forb,annual,1,2,0.3,0.1,0.2
"Lobelia siphilitica",Campanulaceae,LOBSIP,native,6,-2,forb,perennial,1,2,0.3,0.1,0.2
"Carya ovata",Juglandaceae,CAROVT,native,5,1,tree,perennial,1,1,0.3,0,0.2
"Allium burdickii ; allium tricoccum burdickii",Liliaceae,ALLBUR,native,6,2,forb,perennial,1,1,0.3,0,0.2
"Hypericum ascyron; hypericum pyramidatum",Clusiaceae,HYPASC,native,10,0,forb,perennial,1,1,0.3,0,0.2
"Taenidia integerrima",Apiaceae,TAEINT,native,9,2,forb,perennial,1,2,0.3,0.1,0.2
"Ulmus americana",Ulmaceae,ULMAME,native,3,-1,tree,perennial,1,1,0.3,0,0.2
"Muhlenbergia mexicana",Poaceae,MUHMEX,native,5,-1,grass,perennial,1,2,0.3,0.1,0.2
"Quercus macrocarpa",Fagaceae,QUEMAC,native,5,0,tree,perennial,1,1,0.3,0,0.2
"Ostrya virginiana",Betulaceae,OSTVIR,native,5,1,tree,perennial,1,1,0.3,0,0.2
"Tradescantia ohiensis",Commelinaceae,TRAOHI,native,2,1,forb,perennial,1,1,0.3,0,0.2
"Hedeoma pulegioides",Lamiaceae,HEDPUL,native,3,2,forb,annual,1,2,0.3,0.1,0.2
"Festuca subverticillata; festuca obtusa",Poaceae,FESOBT,native,5,1,grass,perennial,1,1,0.3,0,0.2
"Alliaria petiolata",Brassicaceae,ALLPET,non-native,0,0,forb,biennial,1,1,0.3,0,0.2
"Symphyotrichum praealtum; aster praealtus",Asteraceae,ASTPRA,native,9,-1,forb,perennial,1,3,0.3,0.1,0.2
"Trillium recurvatum",Liliaceae,TRIREC,native,5,1,forb,perennial,1,2,0.3,0.1,0.2
"Parthenocissus inserta ; parthenocissus inserta",Vitaceae,PARINS,native,1,1,vine,perennial,1,2,0.3,0.1,0.2
"Aquilegia canadensis",Ranunculaceae,AQUCAN,native,6,1,forb,perennial,1,1,0.3,0,0.2
"Chenopodium simplex; chenopodium hybridum gigantospermum",Chenopodiaceae,CHEHYB,native,3,2,forb,annual,1,1,0.3,0,0.2
"Carex tenera",Cyperaceae,CXTENE,native,8,-1,sedge,perennial,1,3,0.3,0.1,0.2
"Hypericum perforatum",Clusiaceae,HYPPER,non-native,0,1,forb,perennial,1,1,0.3,0,0.2
"Oxypolis rigidior",Apiaceae,OXYRIG,native,7,-2,forb,perennial,1,1,0.3,0,0.2
"Epilobium coloratum",Onagraceae,EPICOL,native,3,-2,forb,perennial,1,1,0.3,0,0.2
"Lactuca canadensis",Asteraceae,LACCAN,native,2,1,forb,biennial,1,1,0.3,0,0.2
"Elymus canadensis",Poaceae,ELYCAN,native,4,1,grass,perennial,1,3,0.3,0.1,0.2
"Trifolium pratense",Fabaceae,TRIPRA,non-native,0,1,forb,perennial,1,2,0.3,0.1,0.2
"Chenopodium standleyanum",Chenopodiaceae,CHESTA,native,4,2,forb,annual,1,1,0.3,0,0.2
"Dioscorea villosa",Dioscoreaceae,DIOVIL,native,7,0,vine,perennial,1,1,0.3,0,0.2

"Quadrat Level Metrics:"
Quadrat,"Species Richness","Native Species Richness","Total Mean C","Native Mean C","Total FQI","Native FQI","Cover-weighted FQI","Cover-weighted Native FQI","Adjusted FQI","Mean Wetness","Mean Native Wetness",Latitude,Longitude
4,15,15,3.8,3.8,14.7,14.7,15.1,15.1,38,0.7,0.7,n/a,n/a
5,15,14,3.7,4,14.3,15,10.8,10.5,38.6,0.3,0.3,n/a,n/a
6,18,17,2.8,2.9,11.9,12,14,14,28.2,0.4,0.4,n/a,n/a
7,16,14,3.6,4.1,14.4,15.3,7.2,7.9,38.4,0.1,0.1,n/a,n/a
8,18,15,2.9,3.5,12.3,13.6,8.9,14.7,32,0.4,0.5,n/a,n/a
9,19,16,2.3,2.7,10,10.8,14.4,14.4,24.8,0.3,0.4,n/a,n/a
10,18,17,3.2,3.4,13.6,14,13.2,14.4,33,0.6,0.6,n/a,n/a
11,17,15,2.2,2.5,9.1,9.7,11.1,11.6,23.5,0.4,0.5,n/a,n/a
12,32,26,3.1,3.8,17.5,19.4,15.3,15.8,34.3,0.4,0.5,n/a,n/a
13,31,27,3.7,4.3,20.6,22.3,20.6,20.3,40.1,0.6,0.6,n/a,n/a
14,37,32,3.5,4,21.3,22.6,17.6,20.4,37.2,0.3,0.3,n/a,n/a
15,25,23,3.6,4,18,19.2,21,21.1,38.4,0.2,0.1,n/a,n/a
16,6,4,2.3,3.5,5.6,7,4.9,6.6,28.6,0,0,n/a,n/a
17,10,9,2.4,2.7,7.6,8.1,5.7,7.2,25.6,0.5,0.6,n/a,n/a
18,20,17,3.1,3.6,13.9,14.8,13.9,13.2,33.2,-0.5,-0.5,n/a,n/a
19,10,8,2.9,3.6,9.2,10.2,3.2,6.5,32.2,0.8,0.9,n/a,n/a
20,19,15,1.4,1.7,6.1,6.6,4.4,7,15.1,0.7,0.7,n/a,n/a
21,20,17,2.8,3.2,12.5,13.2,11.6,12,29.5,0.8,0.8,n/a,n/a
22,18,14,1.9,2.4,8.1,9,7.6,8.6,21.2,0.5,0.6,n/a,n/a
23,36,33,3.3,3.5,19.8,20.1,20.4,20.7,33.5,0.4,0.4,n/a,n/a
Average,20,17.4,2.9,3.4,13,13.9,12,13.1,31.3,0.4,0.4,n/a,n/a
"Standard Deviation",8.1,7.3,0.7,0.7,4.6,4.8,5.3,4.8,6.5,0.3,0.3,n/a,n/a

"Quadrat 4 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,1,native,4,-1,forb,perennial,jack-in-the-pulpit
"Bidens frondosa",Asteraceae,BIDFRO,3,native,1,-1,forb,annual,"devils-pitchfork; common beggars ticks"
"Elymus hystrix; hystrix patula",Poaceae,ELYHYS,10,native,5,1,grass,perennial,"eastern bottle-brush grass; bottlebrush grass"
"Elymus villosus",Poaceae,ELYVIL,3,native,5,1,grass,perennial,"hairy wild rye; silky wild rye"
"Elymus virginicus",Poaceae,ELYVIR,15,native,4,-1,grass,perennial,"virginia wild rye"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,20,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Geum canadense",Rosaceae,GEUCAN,4,native,1,0,forb,perennial,"white avens; wood avens"
"Helianthus hirsutus",Asteraceae,HELHIR,8,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,1,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,40,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Silene stellata",Caryophyllaceae,SILSTE,2,native,6,2,forb,perennial,"starry campion"
"Solidago altissima",Asteraceae,SOLALT,35,native,1,1,forb,perennial,"tall goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,25,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum drummondii ; aster sagittifolius drummondii",Asteraceae,ASTSAGD,1,native,2,2,forb,perennial,"drummonds aster; drummonds aster"
"Zizia aurea",Apiaceae,ZIZAUR,1,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 5 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Cinna arundinacea",Poaceae,CINARU,15,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Cornus racemosa",Cornaceae,CORRAC,1,native,1,0,shrub,perennial,"gray dogwood"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,10,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Geum canadense",Rosaceae,GEUCAN,75,native,1,0,forb,perennial,"white avens; wood avens"
"Helianthus hirsutus",Asteraceae,HELHIR,5,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Heracleum maximum",Apiaceae,HERMAX,10,native,5,-1,forb,perennial,"american cow-parsnip; cow parsnip"
"Monarda fistulosa",Lamiaceae,MONFIS,3,native,4,1,forb,perennial,"oswego-tea; wild bergamot"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,1,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Penstemon digitalis",Scrophulariaceae,PENDIG,8,native,4,0,forb,perennial,"foxglove beardtongue; foxglove beard tongue"
"Persicaria punctata; polygonum punctatum",Polygonaceae,PERPUN,4,native,6,-2,forb,annual,"dotted smartweed; smartweed"
"Rhamnus cathartica",Rhamnaceae,RHACAT,1,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,1,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Silene stellata",Caryophyllaceae,SILSTE,1,native,6,2,forb,perennial,"starry campion"
"Solidago altissima",Asteraceae,SOLALT,10,native,1,1,forb,perennial,"tall goldenrod"
"Zizia aurea",Apiaceae,ZIZAUR,4,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 6 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,8,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Campanulastrum americanum; campanula americana",Campanulaceae,CAMAME,2,native,3,0,forb,annual,"american-bellflower; tall bellflower"
"Carex blanda",Cyperaceae,CXBLAN,5,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Cinna arundinacea",Poaceae,CINARU,15,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,1,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cryptotaenia canadensis",Apiaceae,CRYCAN,1,native,2,0,forb,perennial,"canadian honewort; honewort"
"Fragaria virginiana",Rosaceae,FRAVIR,5,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Geum canadense",Rosaceae,GEUCAN,10,native,1,0,forb,perennial,"white avens; wood avens"
"Helianthus hirsutus",Asteraceae,HELHIR,25,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Monarda fistulosa",Lamiaceae,MONFIS,1,native,4,1,forb,perennial,"oswego-tea; wild bergamot"
"Persicaria punctata; polygonum punctatum",Polygonaceae,PERPUN,1,native,6,-2,forb,annual,"dotted smartweed; smartweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,3,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,15,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rhamnus cathartica",Rhamnaceae,RHACAT,5,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus idaeus ssp. strigosus; rubus idaeus strigosus",Rosaceae,RUBIDAS,15,native,3,1,shrub,perennial,"common red raspberry; red raspberry"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,1,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Solidago altissima",Asteraceae,SOLALT,15,native,1,1,forb,perennial,"tall goldenrod"
"Symphyotrichum pilosum; aster pilosus",Asteraceae,ASTPIL,1,native,0,1,forb,perennial,"white oldfield american-aster; hairy aster"

"Quadrat 7 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Agalinis tenuifolia",Scrophulariaceae,AGATEN,1,native,7,-1,forb,annual,"slender-leaf false foxglove; slender false foxglove"
"Bromus kalmii",Poaceae,BROKAL,1,native,10,0,grass,perennial,"kalms brome; prairie brome"
"Cinna arundinacea",Poaceae,CINARU,1,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Elymus villosus",Poaceae,ELYVIL,2,native,5,1,grass,perennial,"hairy wild rye; silky wild rye"
"Fragaria virginiana",Rosaceae,FRAVIR,2,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Geranium maculatum",Geraniaceae,GERMAC,3,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Geum canadense",Rosaceae,GEUCAN,70,native,1,0,forb,perennial,"white avens; wood avens"
"Hackelia virginiana",Boraginaceae,HACVIR,2,native,0,1,forb,biennial,"beggars-lice; stickseed"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,1,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Persicaria punctata; polygonum punctatum",Polygonaceae,PERPUN,1,native,6,-2,forb,annual,"dotted smartweed; smartweed"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,1,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rhamnus cathartica",Rhamnaceae,RHACAT,15,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Ribes americanum",Grossulariaceae,RIBAME,4,native,7,-1,shrub,perennial,"wild black currant"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,20,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Senecio hieraciifolius; erechtites hieracifolia",Asteraceae,EREHIE,5,native,2,0,forb,annual,"american burnweed; fireweed"
"Taraxacum officinale",Asteraceae,TAROFF,4,non-native,0,1,forb,perennial,"common dandelion"

"Quadrat 8 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Aquilegia canadensis",Ranunculaceae,AQUCAN,1,native,6,1,forb,perennial,"red columbine; wild columbine"
"Arisaema triphyllum",Araceae,ARITRI,1,native,4,-1,forb,perennial,jack-in-the-pulpit
