"Vestal Grove 1998"
1998-08-02
"Vestal Grove"




"FQA DB Region:","Chicago Region USACE"
"FQA DB Publication Year:",2014
"FQA DB Description:","Herman, B., Sliwinski, R. and S. Whitaker. 2014. Chicago Region FQA (Floristic Quality Assessment) Calculator. U.S. Army Corps of Engineers, Chicago, IL. [Version 1.16.14]"

Practitioner:,Stephen
Latitude:,
Longitude:,
"Weather Notes:",
"Duration Notes:",
"Community Type Notes:",
"Other Notes:",
Private/Public:,Private

"Conservatism-Based Metrics:"
"Total Mean C:",4
"Native Mean C:",4.3
"Total FQI:",36.9
"Native FQI:",38.2
"Cover-weighted FQI:",40.6
"Cover-weighted Native FQI:",40.9
"Adjusted FQI:",41.5
"% C value 0:",10.6
"% C value 1-3:",25.9
"% C value 4-6:",49.4
"% C value 7-10:",14.1

"Species Richness:"
"Total Species:",85
"Native Species:",79,92.9%
"Non-native Species:",6,7.1%

"Species Wetness:"
"Mean Wetness:",0.5
"Native Mean Wetness:",0.5

"Duration Metrics:"
Annual:,6,7.1%
Perennial:,78,91.8%
Biennial:,1,1.2%
"Native Annual:",6,7.1%
"Native Perennial:",72,84.7%
"Native Biennial:",1,1.2%

"Physiognomic Relative Importance Values:"
Physiognomy,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Native forb",219,1769,257.6,77,167.3
"Native shrub",19,173,22.4,7.5,15
"Native grass",16,121,18.8,5.3,12.1
"Non-native shrub",11,121,12.9,5.3,9.1
"Native vine",9,25,10.6,1.1,5.9
"Native sedge",6,48,7.1,2.1,4.6
"Non-native forb",5,10,5.9,0.4,3.2
"Native tree",4,23,4.7,1,2.9
"Non-native tree",1,5,1.2,0.2,0.7
"Non-native grass",1,2,1.2,0.1,0.7
"Native rush",1,1,1.2,0,0.6

"Species Relative Importance Values:"
Species,Family,Acronym,Nativity,C,W,Physiognomy,Duration,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Geranium maculatum",Geraniaceae,GERMAC,native,4,1,forb,perennial,5,12,1.7,0.5,1.1
"Carex blanda",Cyperaceae,CXBLAN,native,1,0,sedge,perennial,4,18,1.4,0.8,1.1
"Allium canadense",Liliaceae,ALLCAN,native,2,1,forb,perennial,5,9,1.7,0.4,1.1
"Cryptotaenia canadensis",Apiaceae,CRYCAN,native,2,0,forb,perennial,2,35,0.7,1.5,1.1
"Rudbeckia subtomentosa",Asteraceae,RUDSUB,native,9,1,forb,perennial,2,35,0.7,1.5,1.1
"Silene stellata",Caryophyllaceae,SILSTE,native,6,2,forb,perennial,3,22,1,1,1
"Rubus occidentalis",Rosaceae,RUBOCC,native,2,2,shrub,perennial,4,14,1.4,0.6,1
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,native,0,1,forb,perennial,5,7,1.7,0.3,1
"Solidago flexicaulis",Asteraceae,SOLFLE,native,7,1,forb,perennial,1,40,0.3,1.7,1
"Carex pensylvanica",Cyperaceae,CXPENS,native,5,2,sedge,perennial,2,30,0.7,1.3,1
"Frangula alnus; rhamnus frangula",Rhamnaceae,FRAALN,non-native,0,-1,shrub,perennial,4,8,1.4,0.3,0.9
"Thalictrum dasycarpum; thalictrum dasycarpum hypoglaucum",Ranunculaceae,THADAS,native,5,-1,forb,perennial,3,17,1,0.7,0.9
"Bidens frondosa",Asteraceae,BIDFRO,native,1,-1,forb,annual,4,8,1.4,0.3,0.9
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,native,3,1,forb,perennial,4,7,1.4,0.3,0.9
"Cornus racemosa",Cornaceae,CORRAC,native,1,0,shrub,perennial,3,17,1,0.7,0.9
"Penstemon digitalis",Scrophulariaceae,PENDIG,native,4,0,forb,perennial,3,7,1,0.3,0.7
"Viola sororia",Violaceae,VIOSOR,native,3,0,forb,perennial,3,7,1,0.3,0.7
"Prunella vulgaris ssp. lanceolata; prunella vulgaris lanceolata",Lamiaceae,PRUVULL,native,0,0,forb,perennial,3,8,1,0.3,0.7
"Euthamia graminifolia; solidago graminifolia; solidago graminifolia nuttallii",Asteraceae,EUTGRA,native,4,-1,forb,perennial,3,9,1,0.4,0.7
"Bromus pubescens",Poaceae,BROPUB,native,5,1,grass,perennial,3,7,1,0.3,0.7
"Cirsium arvense",Asteraceae,CIRARV,non-native,0,1,forb,perennial,3,6,1,0.3,0.7
"Monarda fistulosa",Lamiaceae,MONFIS,native,4,1,forb,perennial,2,10,0.7,0.4,0.6
"Vitis riparia",Vitaceae,VITRIP,native,2,-1,vine,perennial,2,10,0.7,0.4,0.6
"Amphicarpaea bracteata",Fabaceae,AMPBRA,native,4,0,vine,annual,3,5,1,0.2,0.6
"Smilax lasioneuron; smilax lasioneura",Smilacaceae,SMILAS,native,5,2,vine,perennial,2,7,0.7,0.3,0.5
"Taraxacum officinale",Asteraceae,TAROFF,non-native,0,1,forb,perennial,2,4,0.7,0.2,0.5
"Arisaema dracontium",Araceae,ARIDRA,native,7,-1,forb,perennial,2,4,0.7,0.2,0.5
"Taenidia integerrima",Apiaceae,TAEINT,native,9,2,forb,perennial,2,5,0.7,0.2,0.5
"Ostrya virginiana",Betulaceae,OSTVIR,native,5,1,tree,perennial,1,15,0.3,0.7,0.5
"Andropogon gerardii",Poaceae,ANDGER,native,5,0,grass,perennial,1,15,0.3,0.7,0.5
"Elymus villosus",Poaceae,ELYVIL,native,5,1,grass,perennial,2,4,0.7,0.2,0.5
"Ranunculus recurvatus",Ranunculaceae,RANREC,native,5,-1,forb,annual,2,7,0.7,0.3,0.5
"Triosteum perfoliatum",Caprifoliaceae,TRIPER,native,5,2,forb,perennial,1,10,0.3,0.4,0.4
"Heracleum maximum",Apiaceae,HERMAX,native,5,-1,forb,perennial,2,3,0.7,0.1,0.4
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,native,5,0,forb,perennial,2,2,0.7,0.1,0.4
"Eurybia macrophylla; aster macrophyllus",Asteraceae,ASTMAC,native,8,1,forb,perennial,2,3,0.7,0.1,0.4
"Ageratina altissima; eupatorium rugosum",Asteraceae,AGEALT,native,4,1,forb,perennial,1,8,0.3,0.3,0.3
"Malus toringa; malus sieboldii",Rosaceae,MALSIE,non-native,0,2,tree,perennial,1,5,0.3,0.2,0.3
"Nabalus albus; prenanthes alba",Asteraceae,NABALB,native,5,1,forb,perennial,1,5,0.3,0.2,0.3
"Carya ovata",Juglandaceae,CAROVT,native,5,1,tree,perennial,1,5,0.3,0.2,0.3
"Elymus hystrix; hystrix patula",Poaceae,ELYHYS,native,5,1,grass,perennial,1,1,0.3,0,0.2
"Poa compressa",Poaceae,POACOM,non-native,0,1,grass,perennial,1,2,0.3,0.1,0.2
"Juncus tenuis",Juncaceae,JUNTEN,native,0,0,rush,perennial,1,1,0.3,0,0.2
"Quercus coccinea",Fagaceae,QUECOC,native,4,2,tree,perennial,1,1,0.3,0,0.2
"Allium cernuum",Liliaceae,ALLCER,native,7,1,forb,perennial,1,2,0.3,0.1,0.2
"Toxicodendron radicans; rhus radicans",Anacardiaceae,RHURAD,native,2,0,vine,perennial,1,1,0.3,0,0.2
"Ulmus americana",Ulmaceae,ULMAME,native,3,-1,tree,perennial,1,2,0.3,0.1,0.2
"Rudbeckia triloba",Asteraceae,RUDTRI,native,3,1,forb,annual,1,1,0.3,0,0.2
"Dichanthelium acuminatum; panicum implicatum; panicum auburne; panicum lindheimeri; panicum praecocius; panicum subvillosum; panicum villosissimum; panicum villosissimum pseudopubescens",Poaceae,DICACU,native,2,0,grass,perennial,1,1,0.3,0,0.2
"Ribes americanum",Grossulariaceae,RIBAME,native,7,-1,shrub,perennial,1,2,0.3,0.1,0.2
"Menispermum canadense",Menispermaceae,MENCAN,native,6,0,vine,perennial,1,2,0.3,0.1,0.2
"Hypericum punctatum",Clusiaceae,HYPPUN,native,4,0,forb,perennial,1,2,0.3,0.1,0.2
"Viola pubescens",Violaceae,VIOPUB,native,5,1,forb,perennial,1,1,0.3,0,0.2
"Persicaria punctata; polygonum punctatum",Polygonaceae,PERPUN,native,6,-2,forb,annual,1,1,0.3,0,0.2
"Sphenopholis intermedia",Poaceae,SPHINT,native,4,0,grass,perennial,1,2,0.3,0.1,0.2
"Solidago caesia",Asteraceae,SOLCAE,native,7,1,forb,perennial,1,3,0.3,0.1,0.2
"Camassia scilloides",Liliaceae,CAMSCI,native,6,0,forb,perennial,1,1,0.3,0,0.2
"Trillium recurvatum",Liliaceae,TRIREC,native,5,1,forb,perennial,1,1,0.3,0,0.2
"Sanguinaria canadensis",Papaveraceae,SANCAD,native,6,1,forb,perennial,1,1,0.3,0,0.2
"Festuca subverticillata; festuca obtusa",Poaceae,FESOBT,native,5,1,grass,perennial,1,1,0.3,0,0.2

"Quadrat Level Metrics:"
Quadrat,"Species Richness","Native Species Richness","Total Mean C","Native Mean C","Total FQI","Native FQI","Cover-weighted FQI","Cover-weighted Native FQI","Adjusted FQI","Mean Wetness","Mean Native Wetness",Latitude,Longitude
4,17,17,4,4,16.5,16.5,17.7,17.7,40,0.2,0.2,n/a,n/a
5,18,18,3.9,3.9,16.5,16.5,19.9,19.9,39,0.3,0.3,n/a,n/a
6,16,16,3.8,3.8,15.2,15.2,14.4,14.4,38,0.4,0.4,n/a,n/a
7,20,18,3.5,3.9,15.7,16.5,16.5,17.4,37,0.6,0.6,n/a,n/a
8,19,17,3.5,3.9,15.3,16.1,15.3,18.1,36.9,0.5,0.6,n/a,n/a
9,22,21,3.9,4.1,18.3,18.8,18.3,18.8,40.1,0.3,0.4,n/a,n/a
10,15,14,3.3,3.5,12.8,13.1,12.8,14.2,33.8,0.3,0.3,n/a,n/a
11,20,18,2.7,3,12.1,12.7,15.7,15.3,28.5,0.6,0.6,n/a,n/a
12,27,26,3.9,4,20.3,20.4,22.9,23.5,39.3,0.7,0.7,n/a,n/a
15,16,16,3.6,3.6,14.4,14.4,13.6,13.6,36,0.3,0.3,n/a,n/a
16,21,20,3.8,4,17.4,17.9,14.7,17,39,0.1,0.1,n/a,n/a
20,15,14,3.2,3.4,12.4,12.7,11.2,11.2,32.8,0.7,0.7,n/a,n/a
21,22,20,4,4.4,18.8,19.7,20.2,20.1,42,0.7,0.9,n/a,n/a
22,23,21,3.4,3.7,16.3,17,17.3,17,35.4,0.9,0.9,n/a,n/a
23,21,18,3.6,4.2,16.5,17.8,18.3,19.1,38.9,0.9,0.9,n/a,n/a
Average,19.5,18.3,3.6,3.8,15.9,16.4,16.6,17.2,37.1,0.5,0.5,n/a,n/a
"Standard Deviation",3.3,3,0.3,0.3,2.3,2.3,3,3,3.3,0.2,0.3,n/a,n/a

"Quadrat 4 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,2,native,4,-1,forb,perennial,jack-in-the-pulpit
"Bidens frondosa",Asteraceae,BIDFRO,1,native,1,-1,forb,annual,"devils-pitchfork; common beggars ticks"
"Elymus villosus",Poaceae,ELYVIL,3,native,5,1,grass,perennial,"hairy wild rye; silky wild rye"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,20,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Geum canadense",Rosaceae,GEUCAN,1,native,1,0,forb,perennial,"white avens; wood avens"
"Helianthus hirsutus",Asteraceae,HELHIR,15,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Impatiens capensis",Balsaminaceae,IMPCAP,1,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Leersia virginica",Poaceae,LEEVIR,2,native,7,-1,grass,perennial,"white grass"
"Prunella vulgaris ssp. lanceolata; prunella vulgaris lanceolata",Lamiaceae,PRUVULL,3,native,0,0,forb,perennial,"common selfheal; self heal"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,40,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Ranunculus recurvatus",Ranunculaceae,RANREC,5,native,5,-1,forb,annual,"blisterwort; hooked buttercup"
"Silene stellata",Caryophyllaceae,SILSTE,10,native,6,2,forb,perennial,"starry campion"
"Solidago altissima",Asteraceae,SOLALT,40,native,1,1,forb,perennial,"tall goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,10,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum drummondii ; aster sagittifolius drummondii",Asteraceae,ASTSAGD,1,native,2,2,forb,perennial,"drummonds aster; drummonds aster"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,10,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Zizia aurea",Apiaceae,ZIZAUR,10,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 5 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,5,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Bidens frondosa",Asteraceae,BIDFRO,1,native,1,-1,forb,annual,"devils-pitchfork; common beggars ticks"
"Camassia scilloides",Liliaceae,CAMSCI,1,native,6,0,forb,perennial,"atlantic camas; wild hyacinth"
"Carex blanda",Cyperaceae,CXBLAN,4,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Cryptotaenia canadensis",Apiaceae,CRYCAN,25,native,2,0,forb,perennial,"canadian honewort; honewort"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,5,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Helianthus hirsutus",Asteraceae,HELHIR,10,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Impatiens capensis",Balsaminaceae,IMPCAP,1,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Leersia virginica",Poaceae,LEEVIR,30,native,7,-1,grass,perennial,"white grass"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,1,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Penstemon digitalis",Scrophulariaceae,PENDIG,2,native,4,0,forb,perennial,"foxglove beardtongue; foxglove beard tongue"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,5,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,5,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,20,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Silene stellata",Caryophyllaceae,SILSTE,10,native,6,2,forb,perennial,"starry campion"
"Smilax ecirrhata",Smilacaceae,SMIECI,2,native,5,2,forb,perennial,"upright carrion flower"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,8,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Zizia aurea",Apiaceae,ZIZAUR,10,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 6 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,2,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Carex blanda",Cyperaceae,CXBLAN,3,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,8,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cryptotaenia canadensis",Apiaceae,CRYCAN,10,native,2,0,forb,perennial,"canadian honewort; honewort"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,5,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Impatiens capensis",Balsaminaceae,IMPCAP,5,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Monarda fistulosa",Lamiaceae,MONFIS,5,native,4,1,forb,perennial,"oswego-tea; wild bergamot"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,3,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,3,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,1,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rubus idaeus ssp. strigosus; rubus idaeus strigosus",Rosaceae,RUBIDAS,15,native,3,1,shrub,perennial,"common red raspberry; red raspberry"
"Smilax ecirrhata",Smilacaceae,SMIECI,1,native,5,2,forb,perennial,"upright carrion flower"
"Solidago altissima",Asteraceae,SOLALT,25,native,1,1,forb,perennial,"tall goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,30,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,20,native,8,2,forb,perennial,"shorts aster; shorts aster"
"Zizia aurea",Apiaceae,ZIZAUR,1,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 7 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,2,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Cirsium arvense",Asteraceae,CIRARV,1,non-native,0,1,forb,perennial,"canadian thistle; field thistle"
"Elymus villosus",Poaceae,ELYVIL,1,native,5,1,grass,perennial,"hairy wild rye; silky wild rye"
"Fragaria virginiana",Rosaceae,FRAVIR,1,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Geranium maculatum",Geraniaceae,GERMAC,5,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Helianthus hirsutus",Asteraceae,HELHIR,5,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Impatiens capensis",Balsaminaceae,IMPCAP,3,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Leersia virginica",Poaceae,LEEVIR,50,native,7,-1,grass,perennial,"white grass"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,1,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,90,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,5,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,20,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rhamnus cathartica",Rhamnaceae,RHACAT,25,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Solidago altissima",Asteraceae,SOLALT,5,native,1,1,forb,perennial,"tall goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,15,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum drummondii ; aster sagittifolius drummondii",Asteraceae,ASTSAGD,2,native,2,2,forb,perennial,"drummonds aster; drummonds aster"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,15,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,5,native,8,2,forb,perennial,"shorts aster; shorts aster"
"Viola sororia",Violaceae,VIOSOR,2,native,3,0,forb,perennial,"hooded blue violet; common blue violet"
"Zizia aurea",Apiaceae,ZIZAUR,10,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 8 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,1,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Arisaema triphyllum",Araceae,ARITRI,5,native,4,-1,forb,perennial,jack-in-the-pulpit
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,4,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Euthamia graminifolia; solidago graminifolia; solidago graminifolia nuttallii",Asteraceae,EUTGRA,5,native,4,-1,forb,perennial,"flat-top goldentop; common grass-leaved goldenrod; hairy grass-leaved goldenrod"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,5,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Fragaria virginiana",Rosaceae,FRAVIR,3,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Frangula alnus; rhamnus frangula",Rhamnaceae,FRAALN,1,non-native,0,-1,shrub,perennial,"glossy false buckthorn; glossy buckthorn"
"Geranium maculatum",Geraniaceae,GERMAC,2,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Helianthus hirsutus",Asteraceae,HELHIR,20,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Impatiens capensis",Balsaminaceae,IMPCAP,1,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,1,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,10,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Rhamnus cathartica",Rhamnaceae,RHACAT,25,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus idaeus ssp. strigosus; rubus idaeus strigosus",Rosaceae,RUBIDAS,2,native,3,1,shrub,perennial,"common red raspberry; red raspberry"
"Rubus occidentalis",Rosaceae,RUBOCC,2,native,2,2,shrub,perennial,"black raspberry"
"Smilax ecirrhata",Smilacaceae,SMIECI,1,native,5,2,forb,perennial,"upright carrion flower"
"Solidago ulmifolia",Asteraceae,SOLULM,30,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,10,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Trillium recurvatum",Liliaceae,TRIREC,1,native,5,1,forb,perennial,"bloody-butcher; red trillium"

"Quadrat 9 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,2,native,4,-1,forb,perennial,jack-in-the-pulpit
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,5,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
