"Vestal Grove 2009"
2009-08-02
"Vestal Grove"




"FQA DB Region:","Chicago Region USACE"
"FQA DB Publication Year:",2014
"FQA DB Description:","Herman, B., Sliwinski, R. and S. Whitaker. 2014. Chicago Region FQA (Floristic Quality Assessment) Calculator. U.S. Army Corps of Engineers, Chicago, IL. [Version 1.16.14]"

Practitioner:,Stephen
Latitude:,
Longitude:,
"Weather Notes:",
"Duration Notes:",
"Community Type Notes:",
"Other Notes:",
Private/Public:,Private

"Conservatism-Based Metrics:"
"Total Mean C:",4.3
"Native Mean C:",4.5
"Total FQI:",39.2
"Native FQI:",40
"Cover-weighted FQI:",43.7
"Cover-weighted Native FQI:",43.6
"Adjusted FQI:",43.9
"% C value 0:",8.4
"% C value 1-3:",22.9
"% C value 4-6:",49.4
"% C value 7-10:",19.3

"Species Richness:"
"Total Species:",83
"Native Species:",79,95.2%
"Non-native Species:",4,4.8%

"Species Wetness:"
"Mean Wetness:",0.6
"Native Mean Wetness:",0.6

"Duration Metrics:"
Annual:,7,8.4%
Perennial:,74,89.2%
Biennial:,2,2.4%
"Native Annual:",7,8.4%
"Native Perennial:",71,85.5%
"Native Biennial:",1,1.2%

"Physiognomic Relative Importance Values:"
Physiognomy,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Native forb",182,2249,219.3,81.6,150.5
"Native grass",18,232,21.7,8.4,15.1
"Native sedge",10,146,12,5.3,8.7
"Native vine",10,58,12,2.1,7.1
"Non-native shrub",5,34,6,1.2,3.6
"Non-native forb",5,10,6,0.4,3.2
"Native tree",4,10,4.8,0.4,2.6
"Native shrub",2,13,2.4,0.5,1.5
"Native rush",1,5,1.2,0.2,0.7

"Species Relative Importance Values:"
Species,Family,Acronym,Nativity,C,W,Physiognomy,Duration,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Triosteum perfoliatum",Caprifoliaceae,TRIPER,native,5,2,forb,perennial,2,42,0.8,1.5,1.2
"Smilax lasioneuron; smilax lasioneura",Smilacaceae,SMILAS,native,5,2,vine,perennial,4,17,1.7,0.6,1.2
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,native,1,1,forb,perennial,4,17,1.7,0.6,1.2
"Impatiens capensis",Balsaminaceae,IMPCAP,native,3,-1,forb,annual,2,45,0.8,1.6,1.2
"Eutrochium maculatum; eupatorium maculatum",Asteraceae,EUPMAC,native,4,-2,forb,perennial,2,35,0.8,1.3,1.1
"Silene stellata",Caryophyllaceae,SILSTE,native,6,2,forb,perennial,3,20,1.3,0.7,1
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,native,0,1,forb,perennial,4,5,1.7,0.2,1
"Cirsium altissimum",Asteraceae,CIRALT,native,6,2,forb,biennial,3,11,1.3,0.4,0.9
"Cinna arundinacea",Poaceae,CINARU,native,5,-1,grass,perennial,3,14,1.3,0.5,0.9
"Bromus pubescens",Poaceae,BROPUB,native,5,1,grass,perennial,3,12,1.3,0.4,0.9
"Carex cristatella",Cyperaceae,CXCRIS,native,4,-1,sedge,perennial,2,25,0.8,0.9,0.9
"Taraxacum officinale",Asteraceae,TAROFF,non-native,0,1,forb,perennial,3,7,1.3,0.3,0.8
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,native,8,2,forb,perennial,2,20,0.8,0.7,0.8
"Carex blanda",Cyperaceae,CXBLAN,native,1,0,sedge,perennial,3,7,1.3,0.3,0.8
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,native,3,1,shrub,perennial,2,13,0.8,0.5,0.7
"Bidens frondosa",Asteraceae,BIDFRO,native,1,-1,forb,annual,1,25,0.4,0.9,0.7
"Thalictrum dioicum",Ranunculaceae,THADIO,native,7,1,forb,perennial,1,20,0.4,0.7,0.6
"Penstemon digitalis",Scrophulariaceae,PENDIG,native,4,0,forb,perennial,2,8,0.8,0.3,0.6
"Carex davisii",Cyperaceae,CXDAVI,native,7,0,sedge,perennial,1,20,0.4,0.7,0.6
"Nabalus albus; prenanthes alba",Asteraceae,NABALB,native,5,1,forb,perennial,2,12,0.8,0.4,0.6
"Cryptotaenia canadensis",Apiaceae,CRYCAN,native,2,0,forb,perennial,1,20,0.4,0.7,0.6
"Eurybia macrophylla; aster macrophyllus",Asteraceae,ASTMAC,native,8,1,forb,perennial,1,15,0.4,0.5,0.5
"Cardamine concatenata; dentaria laciniata",Brassicaceae,CARCON,native,5,1,forb,perennial,2,3,0.8,0.1,0.5
"Allium cernuum",Liliaceae,ALLCER,native,7,1,forb,perennial,1,15,0.4,0.5,0.5
"Prunus serotina",Rosaceae,PRUSER,native,1,1,tree,perennial,2,2,0.8,0.1,0.5
"Toxicodendron radicans; rhus radicans",Anacardiaceae,RHURAD,native,2,0,vine,perennial,1,10,0.4,0.4,0.4
"Verbena urticifolia; verbena urticifolia leiocarpa",Verbenaceae,VERURT,native,5,0,forb,perennial,1,8,0.4,0.3,0.4
"Carya ovata",Juglandaceae,CAROVT,native,5,1,tree,perennial,1,7,0.4,0.3,0.4
"Solidago caesia",Asteraceae,SOLCAE,native,7,1,forb,perennial,1,10,0.4,0.4,0.4
"Symphyotrichum drummondii ; aster sagittifolius drummondii",Asteraceae,ASTSAGD,native,2,2,forb,perennial,1,5,0.4,0.2,0.3
"Juncus tenuis",Juncaceae,JUNTEN,native,0,0,rush,perennial,1,5,0.4,0.2,0.3
"Plantago rugelii",Plantaginaceae,PLARUG,native,0,0,forb,annual,1,5,0.4,0.2,0.3
"Bromus latiglumis",Poaceae,BROLAT,native,5,-1,grass,perennial,1,5,0.4,0.2,0.3
"Triosteum aurantiacum",Caprifoliaceae,TRIOAU,native,5,2,forb,perennial,1,5,0.4,0.2,0.3
"Perideridia americana",Apiaceae,PERAME,native,8,2,forb,perennial,1,2,0.4,0.1,0.3
"Fragaria virginiana",Rosaceae,FRAVIR,native,1,1,forb,perennial,1,2,0.4,0.1,0.3
"Coreopsis tripteris",Asteraceae,CORTRI,native,5,0,forb,perennial,1,5,0.4,0.2,0.3
"Vitis riparia",Vitaceae,VITRIP,native,2,-1,vine,perennial,1,3,0.4,0.1,0.3
"Dichanthelium latifolium; panicum latifolium",Poaceae,DICLAT,native,5,1,grass,perennial,1,5,0.4,0.2,0.3
"Euthamia graminifolia; solidago graminifolia; solidago graminifolia nuttallii",Asteraceae,EUTGRA,native,4,-1,forb,perennial,1,2,0.4,0.1,0.3
"Solidago juncea",Asteraceae,SOLJUN,native,5,2,forb,perennial,1,5,0.4,0.2,0.3
"Chenopodium standleyanum",Chenopodiaceae,CHESTA,native,4,2,forb,annual,1,3,0.4,0.1,0.3
"Solidago flexicaulis",Asteraceae,SOLFLE,native,7,1,forb,perennial,1,2,0.4,0.1,0.3
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,native,3,1,forb,perennial,1,2,0.4,0.1,0.3
"Elymus hystrix; hystrix patula",Poaceae,ELYHYS,native,5,1,grass,perennial,1,4,0.4,0.1,0.3
"Carex cephalophora",Cyperaceae,CXCEPH,native,3,1,sedge,perennial,1,2,0.4,0.1,0.3
"Elymus virginicus",Poaceae,ELYVIR,native,4,-1,grass,perennial,1,2,0.4,0.1,0.3
"Brachyelytrum erectum",Poaceae,BRAERE,native,10,2,grass,perennial,1,2,0.4,0.1,0.3
"Cirsium arvense",Asteraceae,CIRARV,non-native,0,1,forb,perennial,1,2,0.4,0.1,0.3
"Galium aparine",Rubiaceae,GALAPA,native,1,1,forb,annual,1,5,0.4,0.2,0.3
"Carex albursina",Cyperaceae,CXALBU,native,7,2,sedge,perennial,1,2,0.4,0.1,0.3
"Alliaria petiolata",Brassicaceae,ALLPET,non-native,0,0,forb,biennial,1,1,0.4,0,0.2
"Pilea pumila",Urticaceae,PILPUM,native,5,-1,forb,annual,1,1,0.4,0,0.2
"Ostrya virginiana",Betulaceae,OSTVIR,native,5,1,tree,perennial,1,1,0.4,0,0.2
"Ranunculus hispidus",Ranunculaceae,RANHIS,native,5,0,forb,perennial,1,1,0.4,0,0.2

"Quadrat Level Metrics:"
Quadrat,"Species Richness","Native Species Richness","Total Mean C","Native Mean C","Total FQI","Native FQI","Cover-weighted FQI","Cover-weighted Native FQI","Adjusted FQI","Mean Wetness","Mean Native Wetness",Latitude,Longitude
4,12,11,4.5,4.9,15.6,16.3,21.5,20.6,46.9,0.3,0.4,n/a,n/a
5,10,10,4.5,4.5,14.2,14.2,18,18,45,0.5,0.5,n/a,n/a
6,14,14,4.6,4.6,17.2,17.2,19.1,19.1,46,0.4,0.4,n/a,n/a
7,12,11,3.5,3.8,12.1,12.6,11.4,11.9,36.4,0.2,0.2,n/a,n/a
8,18,18,4.8,4.8,20.4,20.4,22.9,22.9,48,0.6,0.6,n/a,n/a
9,19,18,4.6,4.9,20.1,20.8,21.8,21.2,47.7,0.4,0.4,n/a,n/a
10,16,16,3.2,3.2,12.8,12.8,10.4,10.4,32,0.4,0.4,n/a,n/a
11,18,16,3.8,4.3,16.1,17.2,19.5,19.2,40.5,0.5,0.5,n/a,n/a
12,17,15,4.1,4.6,16.9,17.8,20.2,19.4,43.2,0.6,0.6,n/a,n/a
15,20,20,5.1,5.1,22.8,22.8,22.8,22.8,51,0.3,0.3,n/a,n/a
16,14,14,4.5,4.5,16.8,16.8,22.8,22.8,45,0.5,0.5,n/a,n/a
20,12,12,4.8,4.8,16.6,16.6,21.5,21.5,48,0.8,0.8,n/a,n/a
21,13,13,5.7,5.7,20.6,20.6,20.9,20.9,57,0.8,0.8,n/a,n/a
22,20,19,3.3,3.4,14.8,14.8,21.5,20.9,33.1,0.8,0.8,n/a,n/a
23,22,20,4.2,4.6,19.7,20.6,25.8,25,43.9,0.7,0.8,n/a,n/a
Average,15.8,15.1,4.3,4.5,17.1,17.4,20,19.8,44.2,0.5,0.5,n/a,n/a
"Standard Deviation",3.5,3.2,0.7,0.6,3,3,4,3.8,6.4,0.2,0.2,n/a,n/a

"Quadrat 4 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Bromus latiglumis",Poaceae,BROLAT,5,native,5,-1,grass,perennial,"early-leaf brome; ear-leaved brome"
"Helianthus strumosus",Asteraceae,HELSTR,5,native,5,2,forb,perennial,"pale-leaf woodland sunflower; pale-leaved sunflower"
"Leersia virginica",Poaceae,LEEVIR,10,native,7,-1,grass,perennial,"white grass"
"Penstemon digitalis",Scrophulariaceae,PENDIG,3,native,4,0,forb,perennial,"foxglove beardtongue; foxglove beard tongue"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,2,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,2,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,20,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rhamnus cathartica",Rhamnaceae,RHACAT,2,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Silene stellata",Caryophyllaceae,SILSTE,10,native,6,2,forb,perennial,"starry campion"
"Solidago ulmifolia",Asteraceae,SOLULM,5,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,5,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Zizia aurea",Apiaceae,ZIZAUR,90,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 5 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,20,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Camassia scilloides",Liliaceae,CAMSCI,15,native,6,0,forb,perennial,"atlantic camas; wild hyacinth"
"Carex blanda",Cyperaceae,CXBLAN,2,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Helianthus strumosus",Asteraceae,HELSTR,8,native,5,2,forb,perennial,"pale-leaf woodland sunflower; pale-leaved sunflower"
"Leersia virginica",Poaceae,LEEVIR,50,native,7,-1,grass,perennial,"white grass"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,5,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,8,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,20,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Silene stellata",Caryophyllaceae,SILSTE,5,native,6,2,forb,perennial,"starry campion"
"Zizia aurea",Apiaceae,ZIZAUR,50,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 6 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,5,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Carya ovata",Juglandaceae,CAROVT,7,native,5,1,tree,perennial,"shag-bark hickory; shagbark hickory"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,5,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,15,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Helianthus strumosus",Asteraceae,HELSTR,25,native,5,2,forb,perennial,"pale-leaf woodland sunflower; pale-leaved sunflower"
"Penstemon digitalis",Scrophulariaceae,PENDIG,5,native,4,0,forb,perennial,"foxglove beardtongue; foxglove beard tongue"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,5,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,20,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rudbeckia subtomentosa",Asteraceae,RUDSUB,15,native,9,1,forb,perennial,"sweet coneflower; sweet black-eyed susan"
"Solidago altissima",Asteraceae,SOLALT,20,native,1,1,forb,perennial,"tall goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,10,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Thalictrum revolutum",Ranunculaceae,THAREV,50,native,6,0,forb,perennial,"waxy-leaf meadow-rue; waxy meadow rue"
"Toxicodendron radicans; rhus radicans",Anacardiaceae,RHURAD,10,native,2,0,vine,perennial,"eastern poison-ivy; poison ivy"
"Zizia aurea",Apiaceae,ZIZAUR,20,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 7 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,3,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Geranium maculatum",Geraniaceae,GERMAC,15,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Impatiens capensis",Balsaminaceae,IMPCAP,40,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Leersia virginica",Poaceae,LEEVIR,5,native,7,-1,grass,perennial,"white grass"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,25,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,3,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,25,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rhamnus cathartica",Rhamnaceae,RHACAT,20,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Solidago altissima",Asteraceae,SOLALT,25,native,1,1,forb,perennial,"tall goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,25,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,60,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Viola sororia",Violaceae,VIOSOR,3,native,3,0,forb,perennial,"hooded blue violet; common blue violet"

"Quadrat 8 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,2,native,4,-1,forb,perennial,jack-in-the-pulpit
"Camassia scilloides",Liliaceae,CAMSCI,2,native,6,0,forb,perennial,"atlantic camas; wild hyacinth"
"Carex albursina",Cyperaceae,CXALBU,2,native,7,2,sedge,perennial,"white bear sedge; blunt-scaled wood sedge"
"Cinna arundinacea",Poaceae,CINARU,2,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Elymus virginicus",Poaceae,ELYVIR,2,native,4,-1,grass,perennial,"virginia wild rye"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,40,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Geranium maculatum",Geraniaceae,GERMAC,5,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Helianthus strumosus",Asteraceae,HELSTR,60,native,5,2,forb,perennial,"pale-leaf woodland sunflower; pale-leaved sunflower"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,3,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Monarda fistulosa",Lamiaceae,MONFIS,10,native,4,1,forb,perennial,"oswego-tea; wild bergamot"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,5,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,1,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Smilax lasioneuron; smilax lasioneura",Smilacaceae,SMILAS,5,native,5,2,vine,perennial,"common carrion flower"
"Solidago altissima",Asteraceae,SOLALT,5,native,1,1,forb,perennial,"tall goldenrod"
"Solidago flexicaulis",Asteraceae,SOLFLE,2,native,7,1,forb,perennial,"zigzag goldenrod; broad-leaved goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,30,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Thalictrum dioicum",Ranunculaceae,THADIO,20,native,7,1,forb,perennial,"early meadow-rue; early meadow rue"
"Verbena urticifolia; verbena urticifolia leiocarpa",Verbenaceae,VERURT,8,native,5,0,forb,perennial,"white vervain; velvety white vervain"

"Quadrat 9 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Alliaria petiolata",Brassicaceae,ALLPET,1,non-native,0,0,forb,biennial,"garlic-mustard; garlic mustard"
"Allium canadense",Liliaceae,ALLCAN,8,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,10,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Arisaema dracontium",Araceae,ARIDRA,8,native,7,-1,forb,perennial,"greendragon; green dragon"
"Arisaema triphyllum",Araceae,ARITRI,5,native,4,-1,forb,perennial,jack-in-the-pulpit
"Cirsium altissimum",Asteraceae,CIRALT,5,native,6,2,forb,biennial,"tall thistle"
"Cryptotaenia canadensis",Apiaceae,CRYCAN,20,native,2,0,forb,perennial,"canadian honewort; honewort"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,10,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Helianthus strumosus",Asteraceae,HELSTR,30,native,5,2,forb,perennial,"pale-leaf woodland sunflower; pale-leaved sunflower"
"Leersia virginica",Poaceae,LEEVIR,15,native,7,-1,grass,perennial,"white grass"
"Lithospermum latifolium",Boraginaceae,LITLAT,5,native,9,2,forb,perennial,"american gromwell; broad-leaved puccoon"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,10,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,1,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Pilea pumila",Urticaceae,PILPUM,1,native,5,-1,forb,annual,"canadian clearweed; clearweed"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,20,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Smilax lasioneuron; smilax lasioneura",Smilacaceae,SMILAS,5,native,5,2,vine,perennial,"common carrion flower"
"Solidago ulmifolia",Asteraceae,SOLULM,25,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Viola sororia",Violaceae,VIOSOR,5,native,3,0,forb,perennial,"hooded blue violet; common blue violet"
"Zizia aurea",Apiaceae,ZIZAUR,15,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 10 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Ageratina altissima; eupatorium rugosum",Asteraceae,AGEALT,40,native,4,1,forb,perennial,"white snakeroot"
"Allium canadense",Liliaceae,ALLCAN,2,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Arisaema triphyllum",Araceae,ARITRI,3,native,4,-1,forb,perennial,jack-in-the-pulpit
"Bidens frondosa",Asteraceae,BIDFRO,25,native,1,-1,forb,annual,"devils-pitchfork; common beggars ticks"
"Chenopodium standleyanum",Chenopodiaceae,CHESTA,3,native,4,2,forb,annual,"woodland goosefoot"
"Cinna arundinacea",Poaceae,CINARU,10,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,5,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Galium aparine",Rubiaceae,GALAPA,5,native,1,1,forb,annual,"sticky-willy; annual bedstraw"
"Geranium maculatum",Geraniaceae,GERMAC,3,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Geum canadense",Rosaceae,GEUCAN,15,native,1,0,forb,perennial,"white avens; wood avens"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,2,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,5,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Silene stellata",Caryophyllaceae,SILSTE,5,native,6,2,forb,perennial,"starry campion"
